,Application ID,Application Status,Property Type,Property Sub Type,OnSite Sanitation Type,Door Number,Street Name,City,Pincode,Locality,District,State,Slum Name,Application Source,Desludging Entity,Longitude,Latitude,Geo Location Provided,Desludging Vehicle Number,Vehicle Type,Vehicle Capacity,Waste Collected,Waste Dumped,Vehicle In DateTime,Vehicle  Out DateTime,Fstp Plant Name,Payment Amount,Payment Status,Payment Source,Payment Instrument Type,Application Submitted Time,Pending payment Submitted Time,Assigned DSO Submitted Time,DSO Rejected Submitted Time,DSO Inprogress Submitted Time,Pending DSO Approval Submitted Time,Rejected Date Time,Cancelled Date Time,Citizen feedback Submitted Date Time,Application Completed Time,Rating,Scheduled Time,Waiting for disposalTime,Disposed Time,SLA Planned (In Days),SLA achieved
2470,1013-FSM-2021-06-08-002312,Citizen feedback pending,Institutional,Police station,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1850,1650,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,2502,New,Counter,CASH,28/02/2021 05:33:00,28/02/2021 05:33:00,28/02/2021 17:33:00,N/A,01/03/2021 05:33:00,28/02/2021 17:33:00,N/A,N/A,02/03/2021 05:33:00,,,,,,2,N/A
2471,1013-FSM-2021-06-08-002313,Citizen feedback pending,Residential,Independent house,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1850,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,930,New,Counter,CASH,02/03/2021 05:33:00,02/03/2021 05:33:00,02/03/2021 17:33:00,N/A,03/03/2021 05:33:00,02/03/2021 17:33:00,N/A,N/A,04/03/2021 05:33:00,,,,,,2,N/A
2472,1013-FSM-2021-06-08-002314,DSO Inprogress,Residential,Independent house,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,930,New,Counter,CASH,04/03/2021 05:33:00,04/03/2021 05:33:00,04/03/2021 17:33:00,N/A,05/03/2021 05:33:00,04/03/2021 17:33:00,N/A,N/A,N/A,,,,,,2,N/A
2473,1013-FSM-2021-06-08-002315,DSO Inprogress,Residential,Apartment,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,800,New,Counter,CASH,06/03/2021 05:33:00,06/03/2021 05:33:00,07/03/2021 05:33:00,N/A,08/03/2021 05:33:00,07/03/2021 05:33:00,N/A,N/A,N/A,,,,,,2,N/A
2474,1013-FSM-2021-06-08-002317,DSO Inprogress,Residential,Independent house,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,930,New,Counter,CASH,08/03/2021 05:33:00,08/03/2021 05:33:00,09/03/2021 05:33:00,N/A,10/03/2021 05:33:00,09/03/2021 05:33:00,N/A,N/A,N/A,,,,,,2,N/A
2475,1013-FSM-2021-06-08-002316,DSO Inprogress,Commercial,Bank,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,4100,New,Counter,CASH,10/03/2021 05:33:00,10/03/2021 05:33:00,11/03/2021 05:33:00,N/A,12/03/2021 05:33:00,11/03/2021 05:33:00,N/A,N/A,N/A,,,,,,2,N/A
2476,1013-FSM-2021-06-08-002318,DSO Inprogress,Residential,Row houses,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,910,New,Counter,CASH,12/03/2021 05:33:00,12/03/2021 05:33:00,13/03/2021 05:33:00,N/A,14/03/2021 05:33:00,13/03/2021 05:33:00,N/A,N/A,N/A,,,,,,2,N/A
2477,1013-FSM-2021-06-08-002320,DSO Inprogress,Commercial,Shopping mall,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,5000,New,Counter,CASH,14/03/2021 05:33:00,14/03/2021 05:33:00,15/03/2021 05:33:00,N/A,16/03/2021 05:33:00,15/03/2021 05:33:00,N/A,N/A,N/A,,,,,,2,N/A
2478,1013-FSM-2021-06-08-002323,DSO Inprogress,Institutional,College,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,2789,New,Counter,CASH,16/03/2021 05:33:00,16/03/2021 05:33:00,17/03/2021 05:33:00,N/A,18/03/2021 05:33:00,17/03/2021 05:33:00,N/A,N/A,N/A,,,,,,2,N/A
2479,1013-FSM-2021-06-08-002324,DSO Inprogress,Institutional,Hospital,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,2670,New,Counter,CASH,18/03/2021 05:33:00,18/03/2021 05:33:00,19/03/2021 05:33:00,N/A,20/03/2021 05:33:00,19/03/2021 05:33:00,N/A,N/A,N/A,,,,,,2,N/A
2480,1013-FSM-2021-06-08-002319,DSO Inprogress,Commercial,Community hall,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,4400,New,Counter,CASH,20/03/2021 05:33:00,20/03/2021 05:33:00,21/03/2021 05:33:00,N/A,22/03/2021 05:33:00,21/03/2021 05:33:00,N/A,N/A,N/A,,,,,,2,N/A
2481,1013-FSM-2021-06-08-002327,DSO Inprogress,Institutional,School,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,2440,New,Counter,CASH,22/03/2021 05:33:00,22/03/2021 05:33:00,23/03/2021 05:33:00,N/A,24/03/2021 05:33:00,23/03/2021 05:33:00,N/A,N/A,N/A,,,,,,2,N/A
2482,1013-FSM-2021-06-08-002325,DSO Inprogress,Institutional,Police station,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,2502,New,Counter,CASH,24/03/2021 05:33:00,24/03/2021 05:33:00,25/03/2021 05:33:00,N/A,26/03/2021 05:33:00,25/03/2021 05:33:00,N/A,N/A,N/A,,,,,,2,N/A
2483,1013-FSM-2021-06-08-002321,DSO Inprogress,Commercial,Hotel,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,3882,New,Counter,CASH,26/03/2021 05:33:00,26/03/2021 05:33:00,27/03/2021 05:33:00,N/A,28/03/2021 05:33:00,27/03/2021 05:33:00,N/A,N/A,N/A,,,,,,2,N/A
2484,1013-FSM-2021-06-08-002326,DSO Inprogress,Institutional,University,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,2700,New,Counter,CASH,02/01/2021 05:33:00,02/01/2021 05:33:00,03/01/2021 05:33:00,N/A,04/01/2021 05:33:00,03/01/2021 05:33:00,N/A,N/A,N/A,,,,,,2,N/A
2485,1013-FSM-2021-06-08-002322,DSO Inprogress,Commercial,Restaurant,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,4820,New,Counter,CASH,04/01/2021 05:33:00,04/01/2021 05:33:00,05/01/2021 05:33:00,N/A,06/01/2021 05:33:00,05/01/2021 05:33:00,N/A,N/A,N/A,,,,,,2,N/A
2486,1013-FSM-2021-06-08-002330,DSO Inprogress,Commercial,Restaurant,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,4820,New,Counter,CASH,06/01/2021 05:33:00,06/01/2021 05:33:00,07/01/2021 05:33:00,N/A,08/01/2021 05:33:00,07/01/2021 05:33:00,N/A,N/A,N/A,,,,,,2,N/A
2487,1013-FSM-2021-06-08-002328,DSO Inprogress,Residential,Row houses,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,910,New,Counter,CASH,08/01/2021 05:33:00,08/01/2021 05:33:00,09/01/2021 05:33:00,N/A,10/01/2021 05:33:00,09/01/2021 05:33:00,N/A,N/A,N/A,,,,,,2,N/A
2488,1013-FSM-2021-06-08-002329,DSO Inprogress,Commercial,Shopping mall,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,5000,New,Counter,CASH,14/01/2021 05:33:00,14/01/2021 05:33:00,15/01/2021 05:33:00,N/A,16/01/2021 05:33:00,15/01/2021 05:33:00,N/A,N/A,N/A,,,,,,2,N/A
2489,1013-FSM-2021-06-08-002337,DSO Inprogress,Institutional,College,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,2789,New,Counter,CASH,20/01/2021 05:33:00,20/01/2021 05:33:00,21/01/2021 05:33:00,N/A,22/01/2021 05:33:00,21/01/2021 05:33:00,N/A,N/A,N/A,,,,,,2,N/A
2490,1013-FSM-2021-06-08-002335,DSO Inprogress,Commercial,Hotel,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,3882,New,Counter,CASH,22/01/2021 05:33:00,22/01/2021 05:33:00,23/01/2021 05:33:00,N/A,24/01/2021 05:33:00,23/01/2021 05:33:00,N/A,N/A,N/A,,,,,,2,N/A
2491,1013-FSM-2021-06-08-002336,DSO Inprogress,Residential,Apartment,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,800,New,Counter,CASH,26/01/2021 05:33:00,26/01/2021 05:33:00,27/01/2021 05:33:00,N/A,28/01/2021 05:33:00,27/01/2021 05:33:00,N/A,N/A,N/A,,,,,,2,N/A
2492,1013-FSM-2021-06-08-002338,DSO Inprogress,Institutional,University,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,2700,New,Counter,CASH,30/01/2021 05:33:00,30/01/2021 05:33:00,31/01/2021 05:33:00,N/A,01/02/2021 05:33:00,31/01/2021 05:33:00,N/A,N/A,N/A,,,,,,2,N/A
2493,1013-FSM-2021-06-08-002341,DSO Inprogress,Residential,Independent house,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,0,0,N/A,N/A,Amritsar FSTP,930,New,Counter,CASH,03/02/2021 05:33:00,03/02/2021 05:33:00,03/02/2021 17:33:00,N/A,04/02/2021 05:33:00,03/02/2021 17:33:00,N/A,N/A,N/A,,,,,,2,N/A
2494,1013-FSM-2021-06-08-002345,Citizen feedback pending,Residential,Independent house,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,930,New,Counter,CASH,11/02/2021 05:33:00,11/02/2021 05:33:00,11/02/2021 17:33:00,N/A,12/02/2021 05:33:00,11/02/2021 17:33:00,N/A,N/A,13/02/2021 05:33:00,,,,,,2,N/A
2495,1013-FSM-2021-06-08-002347,Citizen feedback pending,Residential,Independent house,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,930,New,Counter,CASH,15/02/2021 05:33:00,15/02/2021 05:33:00,15/02/2021 17:33:00,N/A,16/02/2021 05:33:00,15/02/2021 17:33:00,N/A,N/A,17/02/2021 05:33:00,,,,,,2,N/A
2496,1013-FSM-2021-06-08-002348,Citizen feedback pending,Residential,Independent house,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,930,New,Counter,CASH,17/02/2021 05:33:00,17/02/2021 05:33:00,17/02/2021 17:33:00,N/A,18/02/2021 05:33:00,17/02/2021 17:33:00,N/A,N/A,19/02/2021 05:33:00,,,,,,2,N/A
2497,1013-FSM-2021-06-08-002349,Citizen feedback pending,Residential,Independent house,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,930,New,Counter,CASH,19/02/2021 05:33:00,19/02/2021 05:33:00,19/02/2021 17:33:00,N/A,20/02/2021 05:33:00,19/02/2021 17:33:00,N/A,N/A,21/02/2021 05:33:00,,,,,,2,N/A
2498,1013-FSM-2021-06-08-002350,Citizen feedback pending,Residential,Independent house,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,930,New,Counter,CASH,21/02/2021 05:33:00,21/02/2021 05:33:00,21/02/2021 17:33:00,N/A,22/02/2021 05:33:00,21/02/2021 17:33:00,N/A,N/A,23/02/2021 05:33:00,,,,,,2,N/A
2499,1013-FSM-2021-06-08-002352,Citizen feedback pending,Residential,Independent house,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,930,New,Counter,CASH,25/02/2021 05:33:00,25/02/2021 05:33:00,25/02/2021 17:33:00,N/A,26/02/2021 05:33:00,25/02/2021 17:33:00,N/A,N/A,27/02/2021 05:33:00,,,,,,2,N/A
2500,1013-FSM-2021-06-08-002353,Citizen feedback pending,Residential,Independent house,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,930,New,Counter,CASH,27/02/2021 05:33:00,27/02/2021 05:33:00,27/02/2021 17:33:00,N/A,28/02/2021 05:33:00,27/02/2021 17:33:00,N/A,N/A,01/03/2021 05:33:00,,,,,,2,N/A
2501,1013-FSM-2021-06-08-002354,Citizen feedback pending,Residential,Independent house,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,930,New,Counter,CASH,01/03/2021 05:33:00,01/03/2021 05:33:00,01/03/2021 17:33:00,N/A,02/03/2021 05:33:00,01/03/2021 17:33:00,N/A,N/A,03/03/2021 05:33:00,,,,,,2,N/A
2502,1013-FSM-2021-06-08-002356,Citizen feedback pending,Residential,Independent house,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,930,New,Counter,CASH,05/03/2021 05:33:00,05/03/2021 05:33:00,05/03/2021 17:33:00,N/A,06/03/2021 05:33:00,05/03/2021 17:33:00,N/A,N/A,07/03/2021 05:33:00,,,,,,2,N/A
2503,1013-FSM-2021-06-08-002357,Citizen feedback pending,Residential,Independent house,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,930,New,Counter,CASH,07/03/2021 05:33:00,07/03/2021 05:33:00,07/03/2021 17:33:00,N/A,08/03/2021 05:33:00,07/03/2021 17:33:00,N/A,N/A,09/03/2021 05:33:00,,,,,,2,N/A
2504,1013-FSM-2021-06-08-002358,Citizen feedback pending,Residential,Independent house,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,930,New,Counter,CASH,13/03/2021 05:33:00,13/03/2021 05:33:00,14/03/2021 05:33:00,N/A,15/03/2021 05:33:00,14/03/2021 05:33:00,N/A,N/A,16/03/2021 05:33:00,,,,,,2,N/A
2505,1013-FSM-2021-06-08-002359,Citizen feedback pending,Residential,Independent house,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,930,New,Counter,CASH,15/03/2021 05:33:00,15/03/2021 05:33:00,16/03/2021 05:33:00,N/A,17/03/2021 05:33:00,16/03/2021 05:33:00,N/A,N/A,18/03/2021 05:33:00,,,,,,2,N/A
2506,1013-FSM-2021-06-08-002360,Citizen feedback pending,Residential,Apartment,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,800,New,Counter,CASH,17/03/2021 05:33:00,17/03/2021 05:33:00,18/03/2021 05:33:00,N/A,19/03/2021 05:33:00,18/03/2021 05:33:00,N/A,N/A,20/03/2021 05:33:00,,,,,,2,N/A
2507,1013-FSM-2021-06-08-002361,Citizen feedback pending,Residential,Apartment,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,800,New,Counter,CASH,19/03/2021 05:33:00,19/03/2021 05:33:00,20/03/2021 05:33:00,N/A,21/03/2021 05:33:00,20/03/2021 05:33:00,N/A,N/A,22/03/2021 05:33:00,,,,,,2,N/A
2508,1013-FSM-2021-06-08-002362,Citizen feedback pending,Commercial,Hotel,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,3882,New,Counter,CASH,21/03/2021 05:33:00,21/03/2021 05:33:00,22/03/2021 05:33:00,N/A,23/03/2021 05:33:00,22/03/2021 05:33:00,N/A,N/A,24/03/2021 05:33:00,,,,,,2,N/A
2509,1013-FSM-2021-06-08-002363,Citizen feedback pending,Commercial,Hotel,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,3882,New,Counter,CASH,23/03/2021 05:33:00,23/03/2021 05:33:00,24/03/2021 05:33:00,N/A,25/03/2021 05:33:00,24/03/2021 05:33:00,N/A,N/A,26/03/2021 05:33:00,,,,,,2,N/A
2510,1013-FSM-2021-06-08-002364,Citizen feedback pending,Commercial,Restaurant,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,4820,New,Counter,CASH,03/01/2021 05:33:00,03/01/2021 05:33:00,04/01/2021 05:33:00,N/A,05/01/2021 05:33:00,04/01/2021 05:33:00,N/A,N/A,06/01/2021 05:33:00,,,,,,2,N/A
2511,1013-FSM-2021-06-08-002365,Citizen feedback pending,Commercial,Restaurant,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,4820,New,Counter,CASH,05/01/2021 05:33:00,05/01/2021 05:33:00,06/01/2021 05:33:00,N/A,07/01/2021 05:33:00,06/01/2021 05:33:00,N/A,N/A,08/01/2021 05:33:00,,,,,,2,N/A
2512,1013-FSM-2021-06-08-002366,Citizen feedback pending,Commercial,Shopping mall,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,5000,New,Counter,CASH,07/01/2021 05:33:00,07/01/2021 05:33:00,08/01/2021 05:33:00,N/A,09/01/2021 05:33:00,08/01/2021 05:33:00,N/A,N/A,10/01/2021 05:33:00,,,,,,2,N/A
2513,1013-FSM-2021-06-08-002367,Citizen feedback pending,Commercial,Shopping mall,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,5000,New,Counter,CASH,09/01/2021 05:33:00,09/01/2021 05:33:00,10/01/2021 05:33:00,N/A,11/01/2021 05:33:00,10/01/2021 05:33:00,N/A,N/A,12/01/2021 05:33:00,,,,,,2,N/A
2514,1013-FSM-2021-06-08-002368,Citizen feedback pending,Commercial,Community hall,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,4400,New,Counter,CASH,11/01/2021 05:33:00,11/01/2021 05:33:00,12/01/2021 05:33:00,N/A,13/01/2021 05:33:00,12/01/2021 05:33:00,N/A,N/A,14/01/2021 05:33:00,,,,,,2,N/A
2515,1013-FSM-2021-06-08-002369,Citizen feedback pending,Commercial,Bank,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,4100,New,Counter,CASH,13/01/2021 05:33:00,13/01/2021 05:33:00,14/01/2021 05:33:00,N/A,15/01/2021 05:33:00,14/01/2021 05:33:00,N/A,N/A,16/01/2021 05:33:00,,,,,,2,N/A
2516,1013-FSM-2021-06-08-002370,Citizen feedback pending,Commercial,Bank,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,4100,New,Counter,CASH,15/01/2021 05:33:00,15/01/2021 05:33:00,16/01/2021 05:33:00,N/A,17/01/2021 05:33:00,16/01/2021 05:33:00,N/A,N/A,18/01/2021 05:33:00,,,,,,2,N/A
2517,1013-FSM-2021-06-08-002371,Citizen feedback pending,Institutional,School,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,2440,New,Counter,CASH,17/01/2021 05:33:00,17/01/2021 05:33:00,18/01/2021 05:33:00,N/A,19/01/2021 05:33:00,18/01/2021 05:33:00,N/A,N/A,20/01/2021 05:33:00,,,,,,2,N/A
2518,1013-FSM-2021-06-08-002372,Citizen feedback pending,Institutional,School,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Y.S Cleaners,,,No,TS 09 PA 3586,TATA 407,1000,1500,1300,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,2440,New,Counter,CASH,19/01/2021 05:33:00,19/01/2021 05:33:00,20/01/2021 05:33:00,N/A,21/01/2021 05:33:00,20/01/2021 05:33:00,N/A,N/A,22/01/2021 05:33:00,,,,,,2,N/A
